"Map","Lot","SubLot","Polytype","LinkID","TM_update_","Hist_Dist","Pine_Tr_Zn","OL_CAC","Lot_Sub","Ward_2013","Export_Vis","FD","X10D_ID","OBJECTID_1","Vision_PID","GISID","F10D_ID","Map_1","Block","Lot_1","St_Num","Street","Location","CurOwn_Dat","CurOwn_QU","CurOwn_VI","CurOwn_Sal","PROwn1_Dat","PROwn1_QU","PROwn1_VI","PROwn1_Sal","PROwn2_Sal","PROwn3_Sal","PROwn4_Sal","PROwn5_Sal","Land_Val","Build_Val","Total_Val","Zone","Room_Cnt","Build_SF","Sale_Price","Sale_Date","Year_Built","Land_Area","Build_Styl","Bath_Cnt","Exempt_Val","Bed_Cnt","Tax_Total","LU_CODE","LU_DESC4"
38,253,0,parcel,38-253,0,0,0,0,253,5,1,13,1038253000,4856,4267,38-253,1038253000,     38,    253,,14,SMALLS CT,14 SMALLS CT,12/18/15,U,I,43000,08/01/03,Q,I,81000,37333,22000,0,0,36800,46400,83200,MSRD2,7,1272,43000,12/18/15,1880,3485,Conventional,1,0,3,83200,1010,SINGLE FAM  MDL-01
38,254,0,parcel,38-254,0,0,0,0,254,5,1,13,1038254000,4857,4268,38-254,1038254000,     38,    254,,42,GREEN ST,42 GREEN ST,07/15/13,U,I,125000,07/22/05,Q,I,333700,275000,0,135000,0,60700,185600,246300,MSRD2,24,4708,125000,07/15/13,1900,7405,Res Apt,4,0,5,246300,1110,RES APT 4 +
38,255,0,parcel,38-255,0,0,0,0,255,5,1,13,1038255000,4858,4269,38-255,1038255000,     38,    255,,36,GREEN ST,36-38 GREEN ST,02/28/17,Q,I,160000,03/27/90,U,V,1,0,0,0,0,44000,85100,129100,MSRD2,10,2570,160000,02/28/17,1900,10890,2 Unit,2,0,5,129100,1040,TWO FAMILY  MDL-03
38,256,0,parcel,38-256,0,0,0,0,256,5,1,13,1038256000,4859,4270,38-256,1038256000,     38,    256,,32,GREEN ST,32-34 GREEN ST,03/19/74,,,0,,,,0,0,0,0,0,42400,113700,156100,MSRD2,10,2498,0,03/19/74,1900,9148,2 Unit,3,20000,5,136100,1040,TWO FAMILY  MDL-03
38,258,0,parcel,38-258,0,0,0,0,258,5,1,13,1038258000,4860,4271,38-258,1038258000,     38,    258,,30,GREEN ST,30 GREEN ST,05/30/17,U,I,114000,12/16/10,Q,I,88000,0,0,0,0,34500,78400,112900,MSRD2,6,1457,114000,05/30/17,1800,4792,Cape,1.5,20000,3,92900,1010,SINGLE FAM  MDL-01
38,258,1,parcel,38-258-1,0,0,0,0,258-1,5,1,13,1038258001,4861,4272,38-258-1,1038258001,     38,    258,      1,5,WELLS PLACE,5 WELLS PLACE,,,,0,,,,0,0,0,0,0,32100,62300,94400,MSRD2,6,1310,0,,1880,4356,Cape,1.5,20000,3,74400,1010,SINGLE FAM  MDL-01
38,259,0,parcel,38-259,0,0,0,0,259,5,1,13,1038259000,4862,4273,38-259,1038259000,     38,    259,,20,GREEN ST,20 GREEN ST,07/24/15,Q,I,141000,02/05/00,U,I,0,70000,0,0,500,38300,112600,150900,MSRD2,9,2144,141000,07/24/15,1900,4792,2 Unit,2,0,5,150900,1040,TWO FAMILY  MDL-03
38,26,0,parcel,38-26,0,0,0,0,26,5,1,12,1038026000,4614,4024,38-26,1038026000,     38,     26,,9,HAZEL ST,9 HAZEL ST,05/26/17,Q,I,145000,06/20/95,U,I,50000,0,0,0,0,47400,91600,139000,MSRD2,13,2560,145000,05/26/17,1900,5663,3 Unit,3,0,5,139000,1050,THREE FAM  MDL-03
38,260,0,parcel,38-260,0,0,0,0,260,5,1,13,1038260000,4863,4274,38-260,1038260000,     38,    260,,41,CRESCENT ST,41 CRESCENT ST,11/21/03,Q,I,150000,01/22/98,Q,I,60000,93000,0,0,0,38300,113800,152100,MSRD2,11,2157,150000,11/21/03,1900,4792,3 Unit,3,0,5,152100,1050,THREE FAM  MDL-03
38,261,0,parcel,38-261,0,0,0,0,261,5,1,13,1038261000,4864,4275,38-261,1038261000,     38,    261,,31,CRESCENT ST,31 CRESCENT ST,07/03/17,Q,I,240000,03/01/06,Q,I,210000,0,0,0,0,57400,167700,225100,MSRD2,24,3704,240000,07/03/17,1920,4792,Res Apt,4,0,5,225100,1110,RES APT 4 +
38,262,0,parcel,38-262,0,0,0,0,262,5,1,13,1038262000,4865,4276,38-262,1038262000,     38,    262,,23,GREEN ST,23 GREEN ST,11/22/17,U,I,220000,03/25/14,U,I,55555,274594,240000,159000,86900,53700,162700,216400,MSRD2,,2624,220000,11/22/17,1900,2614,Res Apt,5,0,8,216400,1110,RES APT 4 +
38,263,0,parcel,38-263,0,0,0,0,263,5,1,13,1038263000,4866,4277,38-263,1038263000,     38,    263,,25,GREEN ST,25 GREEN ST,11/14/03,U,I,0,02/04/98,Q,I,215000,25500,0,0,0,40000,0,40000,MSRD2,,0,0,11/14/03,0,11761,Vacant Land,,0,,40000,1300,RES ACLNDV  MDL-00
38,264,0,parcel,38-264,0,0,0,0,264,5,1,13,1038264000,4867,4278,38-264,1038264000,     38,    264,,31,GREEN ST,31 GREEN ST,04/21/17,Q,I,160000,11/04/05,Q,I,175000,128500,76000,0,0,36800,105400,142200,MSRD2,7,1795,160000,04/21/17,1900,3485,2 Unit,2,20000,3,122200,1040,TWO FAMILY  MDL-03
38,265,0,parcel,38-265,0,0,0,0,265,5,1,13,1038265000,4868,4279,38-265,1038265000,     38,    265,,33,GREEN ST,33 GREEN ST,08/21/97,Q,I,63700,12/22/92,U,I,0,76000,0,0,0,39100,68100,107200,MSRD2,7,1362,63700,08/21/97,1890,10019,Conventional,1,20000,3,87200,1010,SINGLE FAM  MDL-01
38,266,0,parcel,38-266,0,0,0,0,266,5,1,13,1038266000,4869,4280,38-266,1038266000,     38,    266,,39,GREEN ST,39 GREEN ST,05/31/17,Q,I,155000,12/06/89,U,I,80000,77000,0,0,0,37800,131400,169200,MSRD2,15,2872,155000,05/31/17,1900,4356,3 Unit,3,0,8,169200,1050,THREE FAM  MDL-03
38,267,0,parcel,38-267,0,0,0,0,267,5,1,13,1038267000,4870,4281,38-267,1038267000,     38,    267,,5,SHEVENELL CT,5 SHEVENELL CT,10/25/04,Q,I,179000,09/02/03,U,I,0,162000,54000,40000,0,37300,78200,115500,MSRD2,12,1942,179000,10/25/04,1870,3920,2 Unit,2,0,4,115500,1040,TWO FAMILY  MDL-03
38,269,0,parcel,38-269,0,0,0,0,269,5,1,13,1038269000,4871,4282,38-269,1038269000,     38,    269,,6,SHEVENELL CT,6 SHEVENELL CT,02/02/17,Q,I,115000,09/27/02,Q,I,90000,0,0,0,0,36300,75200,111500,MSRD2,8,1827,115000,02/02/17,1800,3049,2 Unit,2,0,3,111500,1040,TWO FAMILY  MDL-03
38,27,0,parcel,38-27,0,0,0,0,27,5,1,12,1038027000,4615,4025,38-27,1038027000,     38,     27,,13,HAZEL ST,13 HAZEL ST,10/15/10,U,I,85001,04/07/06,Q,I,265000,160000,94400,7500,5000,62100,131800,193900,MSRD2,20,3012,85001,10/15/10,1870,1742,Res Apt,4,0,5,193900,1110,RES APT 4 +
38,270,0,parcel,38-270,0,0,0,0,270,5,1,13,1038270000,4872,4283,38-270,1038270000,     38,    270,,43,GREEN ST,43 GREEN ST,10/05/99,U,I,115000,11/07/90,U,I,165000,0,191307,0,0,37800,138000,175800,MSRD2,11,2751,115000,10/05/99,1900,4356,3 Unit,3,0,5,175800,1050,THREE FAM  MDL-03
38,271,0,parcel,38-271,0,0,0,0,271,5,1,13,1038271000,4873,4284,38-271,1038271000,     38,    271,,45,GREEN ST,45 GREEN ST,10/05/99,U,I,0,11/07/90,U,I,165000,0,191307,0,0,38700,124600,163300,MSRD2,6,2160,0,10/05/99,1960,5227,2 Unit,,0,4,163300,1040,TWO FAMILY  MDL-03
38,27,1,parcel,38-27-1,0,0,0,0,27-1,5,1,12,1038027001,4616,4026,38-27-1,1038027001,     38,     27,      1,15,HAZEL ST,15 HAZEL ST,07/15/99,Q,I,96000,07/06/98,U,I,25000,14600,0,20000,1,41900,117400,159300,MSRD2,15,2829,96000,07/15/99,1870,3049,3 Unit,3,0,5,159300,1050,THREE FAM  MDL-03
38,272,0,parcel,38-272,2013,0,0,0,272,5,1,13,1038272000,4874,4285,38-272,1038272000,     38,    272,,49,GREEN ST,49 GREEN ST,09/28/15,Q,I,160000,12/20/10,U,V,43000,0,0,75000,0,42900,104000,146900,MSRD2,4,912,160000,09/28/15,2011,4356,Modular,,0,2,146900,1010,SINGLE FAM  MDL-01
38,274,0,parcel,38-274,0,0,0,0,274,5,1,13,1038274000,4875,4287,38-274,1038274000,     38,    274,,55,GREEN ST,55 GREEN ST,09/10/96,Q,I,57900,12/27/94,U,I,0,0,0,0,0,37800,67300,105100,MSRD2,7,1350,57900,09/10/96,1900,4356,Conventional,1.5,20000,5,85100,1010,SINGLE FAM  MDL-01
38,275,0,parcel,38-275,0,0,0,0,275,5,1,13,1038275000,4876,4288,38-275,1038275000,     38,    275,,65,GREEN ST,65 GREEN ST,01/22/16,U,I,0,05/29/14,U,I,750000,400000,118000,0,450000,84200,316900,401100,MSRD2,,6656,0,01/22/16,1986,18295,Apartments,,0,,401100,1114,EIGHT UNIT
38,276,0,parcel,38-276,0,0,0,0,276,5,1,13,1038276000,4877,4289,38-276,1038276000,     38,    276,,71,GREEN ST,71 GREEN ST,12/29/05,Q,I,200000,11/09/94,U,I,0,70500,0,0,0,39400,125300,164700,MSRD2,15,2768,200000,12/29/05,1900,6098,3 Unit,3,0,7,164700,1050,THREE FAM  MDL-03
38,277,0,parcel,38-277,0,0,0,0,277,5,1,13,1038277000,4878,4290,38-277,1038277000,     38,    277,,40,GRAHAM ST,40 GRAHAM ST,07/30/15,Q,I,140000,08/24/00,Q,I,91000,0,0,0,0,39400,111600,151000,MSRD2,7,1148,140000,07/30/15,1940,6098,Conventional,1.5,0,2,151000,1010,SINGLE FAM  MDL-01
38,278,0,parcel,38-278,0,0,0,0,278,5,1,13,1038278000,4879,4291,38-278,1038278000,     38,    278,,38,GRAHAM ST,38 GRAHAM ST,01/22/16,U,I,0,05/29/14,U,I,750000,400000,107000,0,450000,84000,346700,430700,MSRD2,,6748,0,01/22/16,1920,7841,Apartments,,0,,430700,1114,EIGHT UNIT
38,279,0,parcel,38-279,0,0,0,0,279,5,1,13,1038279000,4880,4292,38-279,1038279000,     38,    279,,8,BIRCH ST,8-10 BIRCH ST,01/03/18,Q,I,171000,09/25/97,Q,I,104000,0,0,0,0,48400,94300,142700,MSRD2,13,2490,171000,01/03/18,1900,6534,2 Unit,2,0,5,142700,1040,TWO FAMILY  MDL-03
38,28,0,parcel,38-28,0,0,0,0,28,5,1,12,1038028000,4617,4027,38-28,1038028000,     38,     28,,12,ST MARYS ST,12 ST MARYS ST,02/16/16,U,I,269900,,,,0,0,0,0,0,113200,890900,1004100,MSRD2,,9035,269900,02/16/16,1922,39188,Churches,,0,,1004100,906I,CHURCH  MDL-96
38,280,0,parcel,38-280,0,0,0,0,280,5,1,13,1038280000,4881,4293,38-280,1038280000,     38,    280,,30,GRAHAM ST,30 GRAHAM ST,01/12/06,U,I,0,11/12/97,U,I,0,98000,0,0,0,37300,96100,133400,MSRD2,11,2479,0,01/12/06,1900,8276,2 Unit,2.5,0,5,133400,1040,TWO FAMILY  MDL-03
38,281,0,parcel,38-281,0,0,0,0,281,5,1,13,1038281000,4882,4294,38-281,1038281000,     38,    281,,24,GRAHAM ST,24 GRAHAM ST,02/25/97,Q,I,100000,02/16/96,U,I,88000,0,0,0,0,37800,97300,135100,MSRD2,12,2496,100000,02/25/97,1900,4356,2 Unit,2,20000,5,115100,1040,TWO FAMILY  MDL-03
38,28,1,parcel,38-28-1,2017,0,0,0,28-1,5,1,12,1038028001,4618,4028,38-28-1,1038028001,     38,     28,      1,8,ST MARYS ST,8 ST MARYS ST,11/22/10,U,I,193050,,,,0,0,0,0,0,67300,223100,290400,MSRD2,14,4065,193050,11/22/10,1900,8712,Res Apt,4.5,0,4,290400,9020,COUNTY
38,282,0,parcel,38-282,0,0,0,0,282,5,1,13,1038282000,4883,4295,38-282,1038282000,     38,    282,,22,GRAHAM ST,22 GRAHAM ST,06/17/15,U,I,360000,06/21/02,U,I,40000,0,0,1,0,37300,128900,166200,MSRD2,12,2488,360000,06/17/15,1900,3920,3 Unit,3,0,4,166200,1050,THREE FAM  MDL-03
38,283,0,parcel,38-283,0,0,0,0,283,5,1,13,1038283000,4884,4296,38-283,1038283000,     38,    283,,20,GRAHAM ST,20 GRAHAM ST,01/12/06,U,I,0,08/02/84,,,47500,0,0,0,0,36300,91000,127300,MSRD2,15,2503,0,01/12/06,1900,3049,3 Unit,3,0,5,127300,1050,THREE FAM  MDL-03
38,283,1,parcel,38-283-1,0,0,0,0,283-1,5,1,13,1038283001,4885,4297,38-283-1,1038283001,     38,    283,      1,18,GRAHAM ST,18 GRAHAM ST,04/02/10,U,I,0,10/04/02,Q,I,152000,0,45000,0,0,35800,93500,129300,MSRD2,7,1975,0,04/02/10,1890,2614,2 Unit,2,0,5,129300,1040,TWO FAMILY  MDL-03
38,284,0,parcel,38-284,0,0,0,0,284,5,1,13,1038284000,4886,4298,38-284,1038284000,     38,    284,,14,GRAHAM ST,14 GRAHAM ST,05/17/02,Q,I,97000,08/02/84,,,34900,0,0,0,0,36300,93100,129400,MSRD2,6,1108,97000,05/17/02,1900,3049,Conventional,1,20000,3,109400,1010,SINGLE FAM  MDL-01
38,285,0,parcel,38-285,0,0,0,0,285,5,1,13,1038285000,4887,4299,38-285,1038285000,     38,    285,,6,GRAHAM ST,6 GRAHAM ST,11/27/99,U,I,0,05/21/99,U,I,0,100000,100000,0,0,37300,96300,133600,MSRD2,12,2240,0,11/27/99,1873,3920,2 Unit,2,20000,5,113600,1040,TWO FAMILY  MDL-03
38,286,0,parcel,38-286,0,0,0,0,286,5,1,13,1038286000,4888,4300,38-286,1038286000,     38,    286,,4,GRAHAM ST,4 GRAHAM ST,05/01/03,Q,I,117500,10/14/80,,,0,0,0,0,0,35000,100500,135500,MSRD2,8,1456,117500,05/01/03,1900,2178,Conventional,1,20000,4,115500,1010,SINGLE FAM  MDL-01
38,287,0,parcel,38-287,0,0,0,0,287,5,1,13,1038287000,4889,4301,38-287,1038287000,     38,    287,,23,CRESCENT ST,23 CRESCENT ST,11/07/14,Q,I,133000,10/05/12,Q,I,123900,124000,0,0,153500,35000,87900,122900,MSRD2,7,1176,133000,11/07/14,1900,2178,Conventional,1,0,3,122900,1010,SINGLE FAM  MDL-01
38,288,0,parcel,38-288,0,0,0,0,288,5,1,13,1038288000,4890,4302,38-288,1038288000,     38,    288,,27,CRESCENT ST,27 CRESCENT ST,12/08/03,U,I,0,06/02/99,U,I,0,825000,0,0,0,63200,266100,329300,MSRD2,,6152,0,12/08/03,1900,9583,Res Apt,,0,9,329300,1112,SIX UNIT
38,29,0,parcel,38-29,0,0,0,0,29,5,1,12,1038029000,4619,4029,38-29,1038029000,     38,     29,,3,SPRUCE ST,3 SPRUCE ST,09/07/01,U,I,390000,,,,0,0,0,0,0,143800,668900,812700,MSRD1,,3430,390000,09/07/01,2002,30928,Fast Food Rest,,0,,812700,3260,REST/CLUBS  MDL-94
38,290,0,parcel,38-290,0,0,0,0,290,5,1,13,1038290000,4891,4303,38-290,1038290000,     38,    290,,20,CRESCENT ST,20 CRESCENT ST,03/02/18,Q,I,145000,07/11/61,,,0,0,0,0,0,36300,102800,139100,MSRD2,10,1912,145000,03/02/18,1900,3049,2 Unit,2,0,4,139100,1040,TWO FAMILY  MDL-03
38,291,0,parcel,38-291,0,0,0,0,291,5,1,13,1038291000,4892,4304,38-291,1038291000,     38,    291,,50,ADAMS ST,50 ADAMS ST,03/31/04,Q,I,250000,,,,0,0,0,0,0,73600,478700,552300,MSRD1,,9406,250000,03/31/04,1890,28314,Apartments,,0,,552300,1113,SEVEN UNIT
38,292,0,parcel,38-292,0,0,0,0,292,5,1,13,1038292000,4893,4305,38-292,1038292000,     38,    292,,13,CRESCENT ST,13 CRESCENT ST,04/22/85,,,50500,,,,0,0,0,0,0,124800,174800,299600,MSRD2,,4131,50500,04/22/85,1865,6970,Office Bldg,,0,,299600,031C,PRI COMM  MDL-94
38,293,0,parcel,38-293,0,0,0,0,293,5,1,13,1038293000,4894,4306,38-293,1038293000,     38,    293,,15,CRESCENT ST,15 CRESCENT ST,02/13/79,,,41500,,,,0,0,0,0,0,71400,127300,198700,MSRD2,12,3496,41500,02/13/79,1865,8712,Boarding House,2.5,0,6,198700,9020,COUNTY
38,294,0,parcel,38-294,0,0,0,0,294,5,1,13,1038294000,4895,4307,38-294,1038294000,     38,    294,,19,CRESCENT ST,19 CRESCENT ST,,,,0,,,,0,0,0,0,0,78500,1000800,1079300,MSRD2,,11946,0,,1910,23087,Churches,,0,,1079300,906I,CHURCH  MDL-96
38,294,1,parcel,38-294-1,0,0,0,0,294-1,5,1,13,1038294001,4896,4308,38-294-1,1038294001,     38,    294,      1,17,CRESCENT ST,17 CRESCENT ST,04/19/06,Q,I,248950,06/27/05,U,I,0,122500,95900,75000,0,40300,141700,182000,MSRD2,9,2869,248950,04/19/06,1886,7130,Conventional,1,0,3,182000,1010,SINGLE FAM  MDL-01
38,295,0,parcel,38-295,0,0,0,0,295,5,1,13,1038295000,4897,4309,38-295,1038295000,     38,    295,,5,GRAHAM ST,5 GRAHAM ST,05/26/00,U,I,275000,04/18/95,U,V,0,335000,0,0,0,413900,2287500,2701400,MSRD2,,26517,275000,05/26/00,2002,45738,Home for Aged,,0,,2701400,910C,CHARI/BENO  MDL-94
38,296,0,parcel,38-296,0,0,0,0,296,5,1,13,1038296000,4898,4310,38-296,1038296000,     38,    296,,69,ADAMS ST,69 ADAMS ST,08/15/11,U,V,0,01/11/07,U,V,0,310000,0,0,0,160900,0,160900,MSRD2,,0,0,08/15/11,0,67082,Vacant Land,,0,,160900,1300,RES ACLNDV  MDL-00
38,296,1,parcel,38-296-1,0,0,0,0,296-1,5,1,13,1038296001,4899,4311,38-296-1,1038296001,     38,    296,      1,9,GRAHAM ST,9 GRAHAM ST,12/23/86,,,0,,,,0,0,0,0,0,628400,2535700,3164100,MSRD2,,53860,0,12/23/86,1974,54886,Apartments,,0,,3164100,1115,APT OVER 8  MDL-94
38,296,2,parcel,38-296-2,0,0,0,0,296-2,5,1,13,1038296002,4900,4312,38-296-2,1038296002,     38,    296,      2,25,GRAHAM ST,25 GRAHAM ST,02/01/74,,,0,,,,0,0,0,0,0,482700,3398000,3880700,MSRD2,,26226,0,02/01/74,1922,63598,School/College,,0,,3880700,904C,LIT/SCIENT  MDL-94
38,296,3,parcel,38-296-3,0,0,0,0,296-3,5,1,13,1038296003,4901,4313,38-296-3,1038296003,     38,    296,      3,41,BIRCH ST,41 BIRCH ST,03/15/13,U,I,2550000,11/30/04,Q,I,2100000,0,0,0,0,409200,1990900,2400100,MSRD2,,37341,2550000,03/15/13,1920,40075,Apartments,,0,,2400100,910C,CHARI/BENO  MDL-94
38,297,0,parcel,38-297,0,0,0,0,297,5,1,13,1038297000,4902,4314,38-297,1038297000,     38,    297,,146,ALFRED ST,146 ALFRED ST,07/21/15,U,I,83000,11/05/02,Q,I,50000,40000,0,0,0,35000,25000,60000,MSRD2,,629,83000,07/21/15,1920,2178,Ranch,,0,1,60000,1010,SINGLE FAM  MDL-01
38,298,0,parcel,38-298,0,0,0,0,298,5,1,13,1038298000,4903,4315,38-298,1038298000,     38,    298,,144,ALFRED ST,144 ALFRED ST,01/31/03,Q,I,172500,04/26/02,U,I,120000,0,55000,30000,0,35900,97300,133200,MSRD2,14,2736,172500,01/31/03,1920,4356,2 Unit,2.5,20000,4,113200,1040,TWO FAMILY  MDL-03
38,299,0,parcel,38-299,0,0,0,0,299,5,1,13,1038299000,4904,4316,38-299,1038299000,     38,    299,,136,ALFRED ST,136 ALFRED ST,04/14/17,Q,I,275000,07/24/07,U,I,172500,0,88000,0,149900,44900,219300,264200,MSRD2,15,2259,275000,04/14/17,1880,12295,Colonial,5,0,7,264200,1011,SF (W/ APT)  MDL-01
38,3,0,parcel,38-3,0,0,0,0,3,5,1,13,1038003000,4591,4000,38-3,1038003000,     38,      3,,56,BRADBURY ST,56 BRADBURY ST,08/24/11,U,I,0,08/24/11,U,I,35000,185567,105450,45000,0,47900,100300,148200,MSRD2,8,1672,0,08/24/11,1880,6098,2 Unit,2,0,4,148200,1040,TWO FAMILY  MDL-03
38,300,0,parcel,38-300,0,0,0,0,300,5,1,13,1038300000,4905,4317,38-300,1038300000,     38,    300,,128,ALFRED ST,128 ALFRED ST,12/29/10,U,I,0,01/12/99,U,I,300000,170000,0,0,0,63200,206200,269400,MSRD2,,3144,0,12/29/10,1900,4792,Res Apt,,0,9,269400,1112,SIX UNIT
38,301,0,parcel,38-301,0,0,0,0,301,5,1,13,1038301000,4906,4318,38-301,1038301000,     38,    301,,9,CLARKS CT,9 CLARKS CT,10/07/94,U,V,30000,11/19/85,,,0,0,0,0,0,78000,21800,99800,MSRD2,,1132,30000,10/07/94,1938,10356,Service Shop,,0,,99800,332I,AUTO REPR  MDL-96
38,302,0,parcel,38-302,0,0,0,0,302,5,1,13,1038302000,4907,4319,38-302,1038302000,     38,    302,,6,CLARKS CT,6-8 CLARKS CT,02/24/88,,,45000,,,,0,0,0,0,0,43300,43800,87100,MSRD2,10,1459,45000,02/24/88,1900,4160,2 Unit,2,0,4,87100,1040,TWO FAMILY  MDL-03
38,303,1,parcel,38-303-1,0,0,0,0,303-1,5,1,13,1038303001,4908,4320,38-303-1,1038303001,     38,    303,      1,118,ALFRED ST,118 ALFRED ST,08/18/97,U,I,0,09/20/93,U,I,130000,150000,0,0,0,108300,113600,221900,MSRD2,,2356,0,08/18/97,1976,16117,Office Bldg,,0,,221900,3400,OFFICE BLD  MDL-94
38,303,2,parcel,38-303-2,0,0,0,0,303-2,5,1,13,1038303002,4909,4321,38-303-2,1038303002,     38,    303,      2,124,ALFRED ST,124 ALFRED ST,02/12/99,Q,I,105000,,,,0,0,0,0,0,63000,213400,276400,MSRD2,,4440,105000,02/12/99,1900,5227,Res Apt,,0,9,276400,1112,SIX UNIT
38,304,0,parcel,38-304,0,0,0,0,304,5,1,13,1038304000,4910,4322,38-304,1038304000,     38,    304,,100,ALFRED ST,100 ALFRED ST,02/18/93,U,I,90000,08/10/83,,,0,0,0,0,0,517100,758000,1275100,MSRD1,,12732,90000,02/18/93,1970,65340,Office Bldg,,0,,1275100,3500,POST OFF
38,308,0,parcel,38-308,0,0,0,0,308,5,1,13,1038308000,4911,4323,38-308,1038308000,     38,    308,,80,ALFRED ST,80 ALFRED ST,08/06/08,Q,I,250000,09/12/94,Q,I,165000,1,125000,0,0,130700,251300,382000,MSRD1,,1957,250000,08/06/08,1970,10890,Store/Gas,,0,,382000,3250,CONV FOOD  MDL-94
38,308,1,parcel,38-308-1,0,0,0,0,308-1,5,1,13,1038308001,4912,4324,38-308-1,1038308001,     38,    308,      1,82,ALFRED ST,82 ALFRED ST,08/06/08,Q,I,130000,01/05/04,U,I,80000,0,0,0,0,89000,73500,162500,MSRD1,,2186,130000,08/06/08,1900,3485,Clubs/Lodges,,0,,162500,3260,REST/CLUBS  MDL-94
38,309,0,parcel,38-309,0,0,0,0,309,5,1,13,1038309000,4913,4325,38-309,1038309000,     38,    309,,74,ALFRED ST,74 ALFRED ST,05/31/16,U,I,35000,11/08/04,U,I,0,130000,0,0,0,63700,99600,163300,MSRD1,12,2640,35000,05/31/16,1910,9148,Res Apt,4,0,4,163300,1110,RES APT 4 +
38,31,0,parcel,38-31,0,0,0,0,31,5,1,12,1038031000,4620,4033,38-31,1038031000,     38,     31,,3,ST MARYS ST,3 ST MARYS ST,04/25/83,U,V,0,,,,0,0,0,0,0,66100,78100,144200,MSRD2,12,1788,0,04/25/83,1890,3049,Res Apt,4,0,4,144200,1110,RES APT 4 +
38,310,0,parcel,38-310,0,0,0,0,310,5,1,13,1038310000,4914,4326,38-310,1038310000,     38,    310,,66,ALFRED ST,66 ALFRED ST,10/23/91,U,I,0,10/03/91,U,I,0,0,0,0,0,326700,8000,334700,MSRD1,,0,0,10/23/91,0,10890,,,0,,334700,334V,GAS ST SRV  MDL-00
38,310,0,parcel,38-310,0,0,0,0,310,5,1,13,1038310000,4915,4327,38-310,1038310001,     38,    310,      1,66,ALFRED ST,66 ALFRED ST,10/07/70,,,0,05/16/68,,,0,0,0,0,0,0,371500,371500,B1,,2160,0,10/07/70,1992,1,Store/Gas,,0,,371500,3222,COMM BLDG  MDL-94
38,311,0,parcel,38-311,0,0,0,0,311,5,1,13,1038311000,4916,4328,38-311,1038311000,     38,    311,,62,JEFFERSON ST,62 JEFFERSON ST,12/29/10,U,I,0,06/20/05,U,I,0,4000,0,0,0,107500,41900,149400,MSRD1,,1024,0,12/29/10,1850,3920,Service Shop,,0,,149400,322I,STORE/SHOP  MDL-96
38,312,0,parcel,38-312,0,0,0,0,312,5,1,13,1038312000,4917,4329,38-312,1038312000,     38,    312,,75,WASHINGTON ST,75 WASHINGTON ST,10/06/66,U,V,0,,,,0,0,0,0,0,107900,15000,122900,MSRD1,,0,0,10/06/66,0,15682,,,0,,122900,9035,TOWN-PROP  MDL-00
38,312,1,parcel,38-312-1,0,0,0,0,312-1,5,1,13,1038312001,4918,4330,38-312-1,1038312001,     38,    312,      1,75,WASHINGTON ST,75 WASHINGTON ST,01/03/75,,,0,,,,0,0,0,0,0,9100,0,9100,MSRD1,,0,0,01/03/75,0,871,Vacant Land,,0,,9100,9035,TOWN-PROP  MDL-00
38,316,0,parcel,38-316,0,0,0,0,316,5,1,13,1038316000,4919,4331,38-316,1038316000,     38,    316,,114,WASHINGTON ST,114 WASHINGTON ST,10/21/03,Q,I,235000,11/14/02,U,I,0,118000,0,0,0,55200,195300,250500,MSRD2,14,3160,235000,10/21/03,1900,3485,Res Apt,4,0,5,250500,1110,RES APT 4 +
38,317,0,parcel,38-317,0,0,0,0,317,5,1,13,1038317000,4920,4332,38-317,1038317000,     38,    317,,110,WASHINGTON ST,110 WASHINGTON ST,09/15/03,Q,I,244900,12/30/99,Q,I,130000,27500,495000,40000,0,56700,187100,243800,MSRD2,,4308,244900,09/15/03,1900,4356,Res Apt,4,0,9,243800,1110,RES APT 4 +
38,318,0,parcel,38-318,0,0,0,0,318,5,1,13,1038318000,4921,4333,38-318,1038318000,     38,    318,,92,WASHINGTON ST,92-106 WASHINGTON ST,08/07/02,U,I,291600,06/06/94,U,I,170000,495000,132000,0,0,126000,779800,905800,MSRD2,,16122,291600,08/07/02,1900,20038,Apartments,,0,,905800,1115,APT OVER 8  MDL-94
38,319,0,parcel,38-319,0,0,0,0,319,5,1,13,1038319000,4922,4334,38-319,1038319000,     38,    319,,80,WASHINGTON ST,80 WASHINGTON ST,10/22/79,,,0,,,,0,0,0,0,0,470900,1607700,2078600,MSRD2,,35419,0,10/22/79,1900,36590,Apartments,,0,,2078600,1115,APT OVER 8  MDL-94
38,32,0,parcel,38-32,0,0,0,0,32,5,1,12,1038032000,4621,4034,38-32,1038032000,     38,     32,,7,ST MARYS ST,7 ST MARYS ST,07/24/03,U,I,0,07/24/03,U,I,0,0,36000,75000,0,76300,280600,356900,MSRD2,,6270,0,07/24/03,1900,5663,Res Apt,,0,9,356900,1112,SIX UNIT
38,323,0,parcel,38-323,0,0,0,0,323,5,1,13,1038323000,4923,4335,38-323,1038323000,     38,    323,,52,JEFFERSON ST,52 JEFFERSON ST,10/01/04,Q,I,220000,05/01/84,,,47500,0,0,0,0,63400,192500,255900,MSRD1,,3478,220000,10/01/04,1900,3920,Res Apt,,0,5,255900,1112,SIX UNIT
